연번,행정동,설치장소,관리부서,전화번호,위도,경도
513,가포동,경상남도 창원시 마산합포구 가포로 96,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1757402,128.5625021
514,가포동,경상남도 창원시 마산합포구 가포로 112,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1747551,128.5612736
515,가포동,경상남도 창원시 마산합포구 가포로 170,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1703638,128.5633908
516,가포동,경상남도 창원시 마산합포구 가포로 174,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1700904,128.5636418
517,가포동,경상남도 창원시 마산합포구 가포해안길 35,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.169244,128.5724365
518,월영동,경상남도 창원시 마산합포구 월영마을로 3 월영동 행정복지센터,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1741884,128.5580741
519,월영동,경상남도 창원시 마산합포구 월영남1길 19,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1794424,128.5575715
520,월영동,경상남도 창원시 마산합포구 월영남5길 2,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.177518,128.5582166
521,월영동,경상남도 창원시 마산합포구 월영남11길 1,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1779703,128.5600651
522,월영동,경상남도 창원시 마산합포구 월영남18길 2,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1776481,128.5631713
523,월영동,경상남도 창원시 마산합포구 월영남12길 39,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.177416,128.5595112
524,월영동,경상남도 창원시 마산합포구 월영북15길 60,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1835913,128.5582246
525,월영동,경상남도 창원시 마산합포구 월영북로 42,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1839779,128.5562372
526,월영동,경상남도 창원시 마산합포구 월영북2길 82,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1824815,128.5538926
527,월영동,경상남도 창원시 마산합포구 월영북2길 8,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1809419,128.5569279
528,월영동,경상남도 창원시 마산합포구 월영서3길 19 (옆),경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1775343,128.5556298
529,월영동,경상남도 창원시 마산합포구 월영서3길 43,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1783503,128.5552196
530,월영동,경상남도 창원시 마산합포구 월영서3길 55,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1783439,128.5548177
531,월영동,경상남도 창원시 마산합포구 밤밭고개로 378-51,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1755935,128.5549634
532,월영동,경상남도 창원시 마산합포구 밤밭고개로 377,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1751846,128.5558828
533,월영동,경상남도 창원시 마산합포구 밤밭고개로 369,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1742235,128.5557879
534,문화동,경상남도 창원시 마산합포구 문화남5길 36 문화동 행정복지센터,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.184685,128.558175
535,문화동,경상남도 창원시 마산합포구 문화북4길 8,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1881083,128.5580109
536,문화동,경상남도 창원시 마산합포구 문화북5길 40,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1875531,128.5591881
537,문화동,경상남도 창원시 마산합포구 문화북2길 35,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1872062,128.5591828
538,문화동,경상남도 창원시 마산합포구 문화북3길 27,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1873045,128.5595525
539,문화동,경상남도 창원시 마산합포구 문화북3길 1,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1862057,128.5589827
540,문화동,경상남도 창원시 마산합포구 문화남3길 40,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1856519,128.5591586
541,문화동,경상남도 창원시 마산합포구 문화남1길 19,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1856612,128.5597738
542,문화동,경상남도 창원시 마산합포구 문화남2길 47,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1845388,128.5594835
543,문화동,경상남도 창원시 마산합포구 문화남3길 21,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1848036,128.5591094
544,문화동,경상남도 창원시 마산합포구 문화남4길 33,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1851494,128.558789
545,문화동,경상남도 창원시 마산합포구 문화남4길 66,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1849478,128.5570358
546,문화동,경상남도 창원시 마산합포구 문화남4길 70-20,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1853659,128.5570511
547,문화동,경상남도 창원시 마산합포구 문화남7길 27,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1856219,128.5573617
548,문화동,경상남도 창원시 마산합포구 고운로 38,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1862281,128.5569598
549,문화동,경상남도 창원시 마산합포구 고운로 56,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1873931,128.5573849
550,문화동,경상남도 창원시 마산합포구 문화북2길 2,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1878739,128.5575686
551,문화동,경상남도 창원시 마산합포구 고운로 75,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1891912,128.5579793
552,문화동,경상남도 창원시 마산합포구 고운로 97-2,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1911239,128.559039
553,문화동,경상남도 창원시 마산합포구 고운로 106,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1914827,128.5597299
554,문화동,경상남도 창원시 마산합포구 고운로 120,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.19248,128.5606315
555,문화동,경상남도 창원시 마산합포구 문화서8길 1 (제일여고 위),경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1869999,128.5553216
556,문화동,경상남도 창원시 마산합포구 문화서12길 36,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1885032,128.5556111
557,문화동,경상남도 창원시 마산합포구 문화서7길 20 앞,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1872623,128.5549685
558,문화동,경상남도 창원시 마산합포구 문화서 7길 9,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1867812,128.555113
559,문화동,경상남도 창원시 마산합포구 문화서1길 54,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.185977,128.5550736
560,문화동,경상남도 창원시 마산합포구 문화서1길 83,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1865368,128.5560371
561,문화동,경상남도 창원시 마산합포구 월영북로 66 캐스빌 옆,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1859191,128.5565133
562,문화동,경상남도 창원시 마산합포구 문화남1길 87,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1852878,128.5563163
563,문화동,경상남도 창원시 마산합포구 문화남8길 20,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1852235,128.5547292
564,문화동,경상남도 창원시 마산합포구 문화남11길 104,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1849285,128.5543489
565,문화동,경상남도 창원시 마산합포구 문화남11길 128,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1851088,128.5530172
566,문화동,경상남도 창원시 마산합포구 만날고개3길 2,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1847929,128.5516199
567,문화동,경상남도 창원시 마산합포구 문화동11길 15,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1829604,128.5604726
568,문화동,경상남도 창원시 마산합포구 문화동10길 22,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1830397,128.560913
569,문화동,경상남도 창원시 마산합포구 문화동10길 40,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1827461,128.561814
570,문화동,경상남도 창원시 마산합포구 문화동4길 52,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1847366,128.5608622
571,문화동,경상남도 창원시 마산합포구 문화동4길 46,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1850654,128.5610835
572,문화동,경상남도 창원시 마산합포구 문화동4길 13-25,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1856207,128.5622736
573,문화동,경상남도 창원시 마산합포구 문화동4길 5,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.186576,128.5621583
574,문화동,경상남도 창원시 마산합포구 문화서20길 35 골든스위트 앞,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1869076,128.5496704
575,문화동,경상남도 창원시 마산합포구 문화남11길 67,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.184404,128.5562499
576,문화동,경상남도 창원시 마산합포구 문화남11길 73,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1844697,128.5558948
577,문화동,경상남도 창원시 마산합포구 문화남1길 75,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1855223,128.5567838
578,문화동,경상남도 창원시 마산합포구 문화남6길 25-1,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1843824,128.5584824
579,문화동,경상남도 창원시 마산합포구 문화남6길 3,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1834726,128.5582827
580,문화동,경상남도 창원시 마산합포구 문화남11길 22,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1841307,128.5586145
581,반월중앙동,경상남도 창원시 마산합포구 중앙남5길 45 중앙동행정복지센타,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1940929,128.5641375
582,반월중앙동,경상남도 창원시 마산합포구 반월북1길 17-1,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1903813,128.5618823
583,반월중앙동,경상남도 창원시 마산합포구 반월북2길 37,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1909102,128.5614161
584,반월중앙동,경상남도 창원시 마산합포구 반월북2길 53,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1914965,128.5618947
585,반월중앙동,경상남도 창원시 마산합포구 반월북4길 27,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1923985,128.5617734
586,반월중앙동,경상남도 창원시 마산합포구 반월남1길 35,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1898971,128.5600294
587,반월중앙동,경상남도 창원시 마산합포구 반월시장1길 32,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1889597,128.5599429
588,반월중앙동,경상남도 창원시 마산합포구 반월시장1길 13,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1885111,128.5608603
589,반월중앙동,경상남도 창원시 마산합포구 반월남2길 58,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1884641,128.5597064
590,반월중앙동,경상남도 창원시 마산합포구 반월남8길 22,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1900472,128.5586982
591,반월중앙동,경상남도 창원시 마산합포구 반월서7길 47-1,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1936756,128.5592254
592,반월중앙동,경상남도 창원시 마산합포구 반월동5길 23,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1896133,128.564387
593,반월중앙동,경상남도 창원시 마산합포구 반월동4길 19,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1903614,128.5643786
594,반월중앙동,경상남도 창원시 마산합포구 반월동4길 33,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1908783,128.564794
595,반월중앙동,경상남도 창원시 마산합포구 중앙남4길 15,경상남도 창원시 마산합포구청 환경과,055-220-4521,35.1925497,128.5639831
